product_id,product_code,mart_id,name,capacity,original_price,sale_price,detail_url,img_url,add_date,manufacture,capacity_2
3061028714,1028714,306,오뚜기/서울식 설렁탕,500g,5800,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1028714,https://dnmart.co.kr/attach/list_img_2/0_8801045290812_list.jpg,2023-10-07,서울,No_data
306397808,397808,306,오뚜기/영양닭죽,285g,2800,1980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=397808,https://dnmart.co.kr/attach/list_img_2/0_8801045303062_list.JPG,2023-10-07,오뚜기,No_data
306100059,100059,306,무궁화/오이비누,4입,5500,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=100059,https://dnmart.co.kr/attach/list_img/4_4_1501121849_615_list.JPG,2023-10-07,No_data,No_data
306232276,232276,306,종가집/순쌀 누룽지,250g,4800,3800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=232276,https://dnmart.co.kr/attach/list_img_4/141_141_2104171641_380_list.jpg,2023-10-07,청정원,No_data
3061726720,1726720,306,조지아/마일드라떼,500ml,1600,1150,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1726720,https://dnmart.co.kr/attach/list_img_4/93_221227165840743_list.jpg,2023-10-07,No_data,No_data
30693146,93146,306,동서/티오*아이스티(레몬),18입,4400,3650,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=93146,https://dnmart.co.kr/attach/list_img_3/0_8801037088410_list.gif,2023-10-07,동서,No_data
3061362875,1362875,306,청정원/도가니탕,450g,6500,4980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1362875,https://dnmart.co.kr/attach/list_img_4/165_165_2105012102_355_list.png,2023-10-07,청정원,No_data
30695127,95127,306,청정원/순창재래식된장*봉,500g,3900,3280,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=95127,https://dnmart.co.kr/attach/list_img/4_4_1501042108_658_list.JPG,2023-10-07,청정원,No_data
306153641,153641,306,CJ라이온/아이깨끗해*모이스처,250ml,5800,4850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=153641,https://dnmart.co.kr/attach/list_img_2/0_8806325613374_list.gif,2023-10-07,CJ,No_data
30691447,91447,306,다우니/퍼퓸*블랙미스티크,1L,9600,7500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=91447,https://dnmart.co.kr/attach/list_img/4_4_1501111604_371_list.JPG,2023-10-07,No_data,No_data
306682115,682115,306,동원/그릴비엔나*실속,1kg,9700,7500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=682115,https://dnmart.co.kr/attach/list_img_4/141_141_2104041731_616_list.jpg,2023-10-07,동원,No_data
306651932,651932,306,피죤/핑크로즈*리필기획,1.6L*2,6980,5850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=651932,https://dnmart.co.kr/attach/list_img_3/0_8801101883835_list.gif,2023-10-07,No_data,No_data
306343249,343249,306,Dole/워터젤리*사과,130ml,1500,1000,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=343249,https://dnmart.co.kr/attach/list_img/0_8809069309305_list.GIF,2023-10-07,No_data,No_data
3061061275,1061275,306,해찬들/우리쌀태양초골드고추장,400g+100g,9200,6980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1061275,https://dnmart.co.kr/attach/list_img_2/0_8801007864778_list.jpg,2023-10-07,CJ,No_data
